effective_time,spl_id,spl_set_id,generic_name,brand_name,manufacturer_name,nda
20210113,b8d06251-af5d-56a7-e053-2995a90a96fa,88524616-e6bc-62fb-e053-2995a90a8395,FUROSEMIDE,Furosemide,"RedPharm Drug, Inc.",NDA018487
20210111,b8a57f84-d80b-23bb-e053-2a95a90adbbb,12aff7f5-c41e-5760-e054-00144ff8d46c,CHLORHEXIDINE GLUCONATE 4%,Antiseptic Skin Cleanser,Walgreen Co.,NDA019125
20210112,b8b77c08-4aee-aeac-e053-2995a90acb6a,8983d6a0-f63f-4f8e-bba4-38223f39e29b,BENZNIDAZOLE,Benznidazole,"Exeltis USA, Inc.",NDA209570
20190501,045c4019-e68e-d405-429e-dfd2cedd6856,4ddcaec1-a58f-340b-9bc1-bbe048b8c885,LEVOTHYROXINE SODIUM,levothyroxine sodium,"Alvogen, Inc.",NDA021116
20200911,dda99368-8476-41a7-b470-2515cbfdd392,65eefd58-b166-4d71-ade6-45c8fdf86922,HYDROCORTISONE SODIUM SUCCINATE,Solu-Cortef,Pharmacia and Upjohn Company LLC,NDA009866
20210118,924a16b9-c211-450e-abd1-afbdc86d2a7b,e244561f-357d-4a9f-a26d-716dbf37814b,BUPIVACAINE HYDROCHLORIDE,Marcaine,"General Injectables & Vaccines, Inc",NDA016964
20210122,b97e76be-4d9e-1ae7-e053-2995a90a21a3,ea9d9195-8192-4fef-8687-d65ef00377d5,CALCIUM ACETATE,Calcium Acetate,REMEDYREPACK INC.,NDA021160
20210113,ede6f8eb-11da-4368-ae10-f8ac2c7f7f62,37bb9ebd-2e99-4453-bbe6-9dd4a2897193,SEGESTERONE ACETATE AND ETHINYL ESTRADIOL,ANNOVERA,"TherapeuticsMD, Inc.",NDA209627
20210119,694c27b3-b662-40bb-9cfd-bf7801fe8796,170e98ef-5560-4068-be7d-e649068eb884,IPRATROPIUM BROMIDE,Atrovent HFA,"Boehringer Ingelheim Pharmaceuticals, Inc.",NDA021527
20201029,8c301e33-442e-48b9-9af9-c3afd57fa077,13f4a8ec-75a3-4c51-b3bc-6244f3c79e95,NARATRIPTAN HYDROCHLORIDE,AMERGE,GlaxoSmithKline LLC,NDA020763
20210115,b8f24db5-40ef-6742-e053-2a95a90afb23,76a373d2-e7f2-1dea-e053-2a91aa0ac585,LEVOTHYROXINE SODIUM,Levothyroxine sodium,"Denton Pharma, Inc. DBA Northwind Pharmaceuticals",NDA021342
20210112,0e6c04f1-804f-4d51-bdfd-bc21a0caeeb6,9838a8a2-dd5a-4eb2-beee-2fb45d35f6de,LIDOCAINE AND TETRACAINE,PLIAGLIS,"Taro Pharmaceuticals U.S.A., Inc.",NDA021717
20210128,b9f76998-dfc7-38fe-e053-2a95a90a320b,4837662d-595c-4d5f-99ce-ccd17b8efaa9,DICLOFENAC EPOLAMINE,diclofenac epolamine,REMEDYREPACK INC.,NDA021234
20210201,7627673c-e5ce-4af2-b58a-d879faec1d62,66dbd928-0f1c-48b1-a832-54e4abd9f1db,MIGALASTAT HYDROCHLORIDE,Galafold,"Amicus Therapeutics US, LLC",NDA208623
20180320,41a8662a-8aa7-4c63-8fc6-b29286e08ac8,ed3ef3f8-8cb7-40db-9d75-e728ee607760,ROLAPITANT,Varubi,GlaxoSmithLine LLC,NDA206500
20200605,8ab4e158-472d-2e0a-31aa-0f8acbd212e9,4fe38e95-8738-a28f-4079-43eff7318cb9,ABAMETAPIR,Xeglyze,"Dr. Reddys Laboratories, Inc.",NDA206966
20210120,b9558f12-ecaa-6d03-e053-2a95a90a594a,5df6422a-d583-4982-b8c0-cea15cbca7b1,PRAZOSIN HYDROCHLORIDE,Prazosin,REMEDYREPACK INC.,NDA017442
20210122,16317d73-43c1-4adc-8828-8d48f2998861,5171d883-fe8f-482c-97ab-40b00975b64a,SUGAMMADEX,BRIDION,Merck Sharp & Dohme Corp.,NDA022225
20210128,89095f4d-e142-465e-b378-da24f6eeaf2b,89095f4d-e142-465e-b378-da24f6eeaf2b,NITROFURANTOIN,Nitrofurantoin,"Rising Pharma Holdings, Inc.",NDA009175
20210203,ba731448-9583-210c-e053-2a95a90abd7a,2a26c9b9-4436-48b2-9c5d-d0af4500ad57,LURASIDONE HYDROCHLORIDE,Latuda,REMEDYREPACK INC.,NDA200603
20210201,bc8e9efa-638a-11ea-9dc6-12fbfb2ca371,10db92f9-2300-4a80-836b-673e1ae91610,RIVAROXABAN,XARELTO,"Janssen Pharmaceuticals, Inc.",NDA202439
20210131,d8977c5d-cc3e-4d7d-86ed-801080031f51,2d74414f-6b83-4ea2-9a95-3cecabbce774,DIROXIMEL FUMARATE,Vumerity,Biogen Inc.,NDA211855
20210210,bb04e161-e5ca-4dff-e053-2995a90ae39c,55f26e31-f676-04dd-e054-00144ff8d46c,SILVER SULFADIAZINE,Silver Sulfadiazine,"NuCare Pharmaceuticals,Inc.",NDA018810
20210209,baec49db-ac9a-0226-e053-2995a90a84d9,a5f15022-1166-09fe-e053-2a95a90aa218,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,DIRECT RX,NDA021116
20210208,3184c1a1-e3b9-4b85-aec9-2c145bd7100e,8e2c1bba-e8f9-4494-a4a8-6ccce70a1eb4,DIMETHYL FUMARATE,dimethyl fumarate,"TEVA PHARMACEUTICALS USA, INC.",NDA204063
20210208,b15e23fa-913c-4014-8f09-bf8dcd933c69,658fc201-47c9-6a6d-8af9-6208298d43b4,DIPHENHYDRAMINE CITRATE AND IBUPROFEN,ADVIL PM,GlaxoSmithKline Consumer Healthcare Holdings (US) LLC,NDA021394
20210126,600401ea-c729-436c-b222-c0071ec95b0d,f143db10-e889-41c3-84ed-603a0ab02f61,GLUCAGON,Glucagon,Eli Lilly and Company,NDA020928
20201105,7de0221b-3903-4ec6-a5ba-9ede8e8a45a6,00634b2b-4e48-4178-8877-28582af894ad,DOXORUBICIN HYDROCHLORIDE,Doxorubicin Hydrochloride,Pfizer Laboratories Div Pfizer Inc,NDA050629
20201124,6df7e2dc-7384-4006-9667-96dd91abdf8a,7134ae7c-6c64-470d-ab4e-81e35413b839,ARFORMOTEROL TARTRATE,Brovana,Sunovion Pharmaceuticals Inc.,NDA021912
20200312,b02087a9-fff4-4536-8f4f-2e04f705ca06,c9a1d0a8-581f-4f91-a2b8-f419192d0ebf,ROFLUMILAST,Daliresp,AstraZeneca Pharmaceuticals LP,NDA022522
20210216,f26c56ff-9afc-47cc-a94a-974bf8f5039f,8a0098dd-c316-4591-8e58-10531ff2048f,TRIMETHOPRIM,Trimethoprim,Mayne Pharma,NDA018679
20210222,42b1cd08-ec9e-4a77-9521-0b8f2a307858,705e1087-61cb-43c3-8675-f56626a1707b,FEXOFENADINE HYDROCHLORIDE AND PSEUDOEPHEDRINE HYDROCHLORIDE,Allegra-D Allergy and Congestion,A-S Medication Solutions,NDA020786
20210209,4f4e29b7-7774-4c68-8be3-f85eb1568a6f,719c28fe-9f25-4196-9647-45612bfb5161,LEVOTHYROXINE SODIUM,Levothyroxine Sodium,Bryant Ranch Prepack,NDA021342
20210217,8e5312bc-803e-40ca-9556-23c4bba15467,b49ed7c1-123e-4b1d-fea6-0c6839fd9d6a,FLUTICASONE PROPIONATE,FLOVENT HFA,GlaxoSmithKline LLC,NDA021433
20210222,bbf66997-ce69-c1c0-e053-2995a90ae3f8,7043bc12-8a58-8ff8-e053-2a91aa0ab627,ALBUTEROL SULFATE,VENTOLIN HFA,"NuCare Pharmaceuticals,Inc.",NDA020983
20210223,60ab2eab-d793-42fc-ae2e-c9bab8c70d09,3098a080-be86-4265-9818-7fc4beab77b7,MESALAMINE,Lialda,"Takeda Pharmaceuticals America, Inc.",NDA022000
20210217,a4d4591e-826b-4a30-a726-7339f7e1ecce,eee37f88-ec6a-4c30-b8aa-e2c71f93088c,LAPATINIB,TYKERB,Novartis Pharmaceuticals Corporation,NDA022059
20210222,adbbba9b-6d72-49e3-8bcf-5cee09278b08,4b06922c-498d-4871-a037-84a44e6a6b6c,TRILACICLIB,Cosela,"G1 Therapeutics, Inc.",NDA214200
20210115,7a06554b-efc3-4afb-ac84-7ddc5d93bd25,744737c5-0d96-4214-82ab-6cff016b1ea0,FLUOROURACIL,Fluorouracil,Mylan Pharmaceuticals Inc.,NDA016831
20210217,bb8dbf8b-742c-7a7a-e053-2995a90a65f8,86bf1137-652c-51b1-e053-2991aa0a57c7,LEVOTHYROXINE SODIUM,Levothyroxine Sodium,"NuCare Pharmaceuticals,Inc.",NDA021210
20191108,c0054f7c-9c38-4ac8-ae8f-5e6427e1fd14,554baee5-b171-4452-a50a-41a0946f956c,DIAZEPAM,Valium,Roche Laboratories Inc.,NDA013263
20210205,fdb8b153-76e2-4672-991c-18f89ae2f739,e13f05f1-7d21-49bb-b8d5-24bf9301c3d7,EPINEPHRINE,epinephrine,Amneal Pharmaceuticals of New York LLC,NDA020800
20210120,16d4d199-8ef0-4b20-a5d4-18d7caf40085,13e8ba6e-f195-4f3d-827a-72720fca5ecf,LITHIUM CARBONATE EXTENDED-RELEASE TABLET,Lithium Carbonate,Bryant Ranch Prepack,NDA018027
20210211,52390b77-ebfb-4a9b-ba03-1fe8c1a35842,031bf7c2-3b07-469d-bc5a-31fc6238e25f,TRANEXAMIC ACID,Tranexamic Acid,"Amring Pharmaceuticals, Inc.",NDA022430
20200317,658e25e2-b973-4b0b-8668-b645f477e614,344f65ac-9f04-49d7-b7c3-4ba19bd7b429,LEVOLEUCOVORIN,KHAPZORY,Acrotech Biopharma LLC,NDA211226
20201201,6771388d-89b3-43ec-b69e-9cebeaa2a00a,ebd2a62d-a704-4f8a-a104-749a5296502f,ENALAPRIL MALEATE,Enalapril Maleate,OCEANSIDE PHARMACEUTICALS,NDA018998
20200526,943a3ed2-2321-4d46-ac76-763437e53792,fe6d4a9e-4478-4603-8bcb-461191ca175b,ARTESUNATE,Artesunate,"Amivas, LLC",NDA213036
20201209,2886eee2-102b-4ebd-a7fb-64275805daa4,f4bedd21-efde-44c6-9d9c-b48b78d7ed1e,LENVATINIB,Lenvima,Eisai Inc.,NDA206947
20201020,4e16bb36-aebe-4c86-b0e4-40c6a965bbb8,79eec27d-ac63-4996-8b1a-c2cd52ad2b2c,ARGATROBAN,Argatroban,Hikma Pharmaceuticals USA Inc.,NDA203049
20210225,9f4a86d2-5469-4bf2-b854-34b160feac04,b62ee1ef-db55-417a-a02e-b103890f9c4b,MORPHINE SULFATE,Morphine Sulfate,"Fresenius Kabi USA, LLC",NDA204223
20210303,bca36be2-ff8e-af31-e053-2a95a90a0707,83f88215-76d6-40a5-888b-1dcd1eb05c0b,EPHEDRINE SULFATE,Akovaz,BluePoint Laboratories,NDA208289
20210302,128ed298-7bd1-42f1-a6f5-ba7b1383ae9d,b3508014-725e-4910-9bf7-d4fed1616033,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,A-S Medication Solutions,NDA019962
20210302,2f478417-f529-4b9d-9489-3945f272a283,ed71d7ea-f5af-4406-8b0d-68e17cb1e61e,METFORMIN HYDROCHLORIDE,FORTAMET,Shionogi Inc.,NDA021574
20210301,9f44ea37-b3cc-4927-8f8a-1be8325b9519,8bc4bed6-9a97-4aa1-b34d-6053bdb143a4,ALISKIREN HEMIFUMARATE,Tekturna,A-S Medication Solutions,NDA021985
20210301,f2273122-7275-4351-a21d-1a6878022590,4a758211-8af1-449b-9a10-f3d67d7ec8b6,SITAGLIPTIN,JANUVIA,A-S Medication Solutions,NDA021995
20210125,5b266166-6f78-4e9c-9a36-e7b5c21220bf,7a1e523a-b377-43dc-b231-7591c4c888ea,CARBAMAZEPINE,Carbamazepine,Prasco Laboratories,NDA020712
20201028,9ede1c9a-3f24-4a1b-ab02-ce55c009cecd,e87ec36f-b4b4-49d4-aea4-d4ffb09b0970,PATISIRAN,Onpattro,"Alnylam Pharmaceuticals, Inc.",NDA210922
20210308,181500cd-4770-444c-8822-848b64b749ba,d6b40e39-a57e-402c-b4f6-7041e832f837,HYDROMORPHONE HYDROCHLORIDE,Dilaudid,Rhodes Pharmaceuticals L.P.,NDA019892
20210305,cb80c323-f6df-40a2-9eb1-c1b6ceb65e77,6d790690-dc3f-4ab4-83e9-0ebff6c18d61,PRASUGREL HYDROCHLORIDE,Effient,Daiichi Sankyo Inc.,NDA022307
20200528,a6bb221c-acb5-7fb1-e053-2995a90aa0e7,4770e42e-9ce7-42e0-a880-0908df244606,RISPERIDONE,RISPERDAL,"PD-Rx Pharmaceuticals, Inc.",NDA020272
20190902,239318a7-03f3-41f9-a1d8-7dfa6b56e074,3dd9b060-5355-404d-bdf1-09ee8b52a9f5,LOTEPREDNOL ETABONATE AND TOBRAMYCIN,Zylet,Bausch & Lomb Incorporated,NDA050804
20210304,0183d2ec-c7c1-4041-a46e-674d5be48f8c,6fe62c06-5bab-4fc8-b546-ff015a1fc40c,MORPHINE SULFATE,Morphine sulfate,"Actavis Pharma, Inc.",NDA020616
20210317,6c8b111c-5dad-422b-b330-219324dc6d47,a2883ca1-5a9a-4259-9d80-46ab67274384,METRONIDAZOLE,Flagyl,Pfizer Laboratories Div Pfizer Inc,NDA020334
20210318,bdd22d75-354a-7329-e053-2a95a90abe7b,bdd233d9-333d-7389-e053-2a95a90a4b42,METHYLPREDNISOLONE,Methylprednisolone,"NuCare Pharmaceuticals,Inc.",NDA011153
20210312,e2d8912a-9f05-4cb5-b888-f040fde9e922,8daa5562-824e-476c-9652-26ceef3d4b0e,PITOLISANT HYDROCHLORIDE,Wakix,"Harmony Biosciences, LLC",NDA211150
20210323,6283dd67-6f32-4205-96dc-57427a751697,8924e52e-8622-4ed6-a061-1908183e0a18,WATER,Sterile Water,B. Braun Medical Inc.,NDA019633
20201109,6d43a62f-d2a7-4157-a6c9-7d8363805aff,dad811c8-6471-4b42-a3ae-045047dd6cb8,CLINDAMYCIN PHOSPHATE,Clindamycin Phosphate,"ALMAJECT, INC.",NDA050441
20180201,ee79cbb9-c8fc-4714-894c-a5d6b5c5dcfd,06738af4-2755-41b0-9a43-552d912e14be,PRIMIDONE,Primidone,Oceanside Pharmaceuticals,NDA009170
20201021,a557335c-a571-4f26-aa2d-d7ae67d1f4cb,3ffbbcb0-ad93-4f15-bb38-5da76a71c735,CAPSAICIN,Qutenza,Averitas Pharma Inc,NDA022395
20210316,400bf6d3-32a1-41a7-a2a4-8f6f5b10c106,a7975871-46a6-4e9b-a8b5-38bfcb465f0e,DAPTOMYCIN,Cubicin,Merck Sharp & Dohme Corp.,NDA021572
20191220,5375d952-c73b-4af0-ac90-ee7d93d51808,7b5cc5a0-0d47-46b5-b5fb-eb9cc248ae9e,AZELASTINE HYDROCHLORIDE AND FLUTICASONE PROPIONATE,Azelastine Hydrochloride and Fluticasone Propionate,Mylan Pharmaceuticals Inc.,NDA202236
20210316,dcc90ea3-e481-4316-8641-60bc8a49c179,a454cd24-0c6d-46e8-b1e4-197388606175,APIXABAN,ELIQUIS,Cardinal Health,NDA202155
20210326,1118cb7b-5372-41d5-bb43-46e9c8adae5e,190da07e-a616-46e6-b4e5-1c0ba39306e5,"DEXTROSE, SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",Dextrose in Lactated Ringers,B. Braun Medical Inc.,NDA019634
20210322,81f3dc88-c8fb-40ec-9ff1-63e2d6b62fc3,5f4e01ca-24f7-4e09-ba81-f5521fba54bd,MEGESTROL ACETATE,Megestrol Acetate,Bryant Ranch Prepack,NDA021778
20201001,ce01f8e7-ea6c-49d1-875f-717d76a9a9bc,626dc9e5-c6b4-4f9c-9bf4-774fd3ae619a,IRON SUCROSE,Venofer,"American Regent, Inc.",NDA021135
20210325,3d9127b7-1357-46b2-8782-9d84130b92b7,3803df6e-b765-4917-ab0e-4d91a23be47f,FEBUXOSTAT,ULORIC,Cardinal Health,NDA021856
20210311,52bc55af-9bcd-4d0b-bd2d-d86f3e02259d,df1dd89a-a1b3-48e8-b0e8-ad71b4cb0c96,COLCHICINE,Colchicine,Bryant Ranch Prepack,NDA022352
20210309,2c0af8e6-7b6c-47e0-996a-9d27f27b1a1c,67153914-16bc-490d-82d7-638061618467,CEFTRIAXONE,CEFTRIAXONE AND DEXTROSE,B. Braun Medical Inc.,NDA050796
20210323,c50754aa-ab5e-4419-94a3-8edc2c5ad656,9a0aa631-133d-406b-9d32-8a1a99af4e50,ESTRADIOL,Evamist,"Paddock Laboratories, LLC.",NDA022014
20200715,d5b0f053-1e38-4d98-8ffe-e1da176a4a45,6f3ffc58-f84f-4a6e-84af-49c3309a374e,TOBRAMYCIN,TOBI Podhaler,Mylan Specialty L.P.,NDA201688
20200420,386b93c4-430f-4f11-82e1-6731755fb114,e6af84de-cbfc-4a3b-bd73-6bcf77337168,METHADONE HYDROCHLORIDE,DISKETS,Hikma Pharmaceuticals USA Inc.,NDA017058
20210412,bfc97b6a-047c-b8b9-e053-2995a90a27c5,9aefb755-268a-1d8b-e053-2a95a90a1df7,HELIUM,Helium,ILMO Products Company,NDA213990
20191118,afb3acb3-3c1c-42a0-98b7-9f3ea41450fb,0f43610c-f290-46ea-d186-4f998ed99fce,DESVENLAFAXINE SUCCINATE,Pristiq Extended-Release,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",NDA021992
20210416,987643ab-91e7-420b-b181-1c60e6c08d4c,8e78d235-06d8-470a-baa7-0d714638ce62,MEPERIDINE HYDROCHLORIDE,DEMEROL,"Hospira, Inc.",NDA021171
20210416,39e10902-3224-4e4b-8fac-51e39aa52b88,36338030-20e2-4ddb-bc06-6c43be4f50a0,BUPRENORPHINE HYDROCHLORIDE,BELBUCA,"Quality Care Products, LLC",NDA207932
20210416,c019b26f-c42d-890c-e053-2995a90a1711,da044445-31cc-477e-92f8-88d6e3ec5eff,NITROGEN,Nitrogen,American Welding & Gas,NDA205839
20210416,558d596f-d7ca-40c4-b73c-ba0d8808ac5d,9679460c-55f7-4826-b55c-fe116f020358,CANAGLIFLOZIN,INVOKANA,A-S Medication Solutions,NDA204042
20210416,56abf4fb-4584-4720-9ae0-cba6044595be,45861586-66cb-4570-9b67-bf160e59e2eb,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,A-S Medication Solutions,NDA019962
20210415,64b0125a-f5f0-4180-8636-6914dd79d6d7,fb5f2539-f1ac-44a1-b899-66802576c674,IRON SUCROSE,Venofer,A-S Medication Solutions,NDA021135
20210416,1d721470-1a8a-4263-9db5-12abe96df562,80637981-d5a7-48cb-b7b2-f50807a8ab20,DABIGATRAN ETEXILATE MESYLATE,Pradaxa,A-S Medication Solutions,NDA022512
20210416,4b290be4-9f5d-46c0-9c5a-11a2a77f44d4,2dfadeac-6599-41c5-8e25-5f78cba17f00,FLUTICASONE PROPIONATE AND SALMETEROL,Fluticasone Propionate and Salmeterol DISKUS,A-S Medication Solutions,NDA021077
20210331,98e3b485-381d-4338-a87b-9bb135610256,9de82310-70e8-47b9-b1fc-6c6848b99455,RAMELTEON,Rozerem,"Takeda Pharmaceuticals America, Inc.",NDA021782
20210402,bf01e751-8735-6749-e053-2a95a90af724,9379ac93-77b8-1d26-e053-2a95a90ad240,TRIMETHOPRIM,Trimethoprim,"Golden State Medical Supply, Inc.",NDA018679
20210414,bff4b9d3-10e0-cbf2-e053-2995a90a929e,3c0ddd25-5a9a-4628-a971-65fe2a9775b5,NAPROXEN SODIUM,Aleve Easy Open Arthritis Cap,Bayer HealthCare LLC.,NDA020204
20210415,a30c2d5c-89c0-4ea0-918f-a2b49f071362,351b9d98-4033-4408-bcf3-c2c741c4f334,PHENYLEPHRINE HYDROCHLORIDE,Phenylephrine Hydrochloride,A-S Medication Solutions,NDA207926
20210419,e4ec01c6-9b39-42b5-a1c4-96a32a3458dc,effd952d-ac94-47bb-b107-589a4934dcca,METHYLPHENIDATE HYDROCHLORIDE,Ritalin LA,Novartis Pharmaceuticals Corporation,NDA021284
20210324,0f65b721-00dd-42f1-b7c9-ad4aeebf8b94,a1cdc7ca-898e-412b-b814-7492e1afe1ee,CLOBETASOL PROPIONATE,Impoyz,"Encore Dermatology, Inc",NDA209483
20210408,b87eafff-88ba-4653-bc92-bedd6f4706f5,3b6ff39d-f84b-43b3-9b07-c0521c6d7968,METRONIDAZOLE,Nuvessa,"Exeltis USA, Inc.",NDA205223
20210331,451596c3-6559-45f8-aab7-9c682b85e8c8,0e337598-f589-483f-a2ae-be7c319d7454,TAZAROTENE,tazarotene,Mayne Pharma Inc.,NDA202428
20210419,9d7a71ba-8f63-48ea-90e3-9152a52a67e6,b9b47082-32ee-4abb-a7b2-52292894d3f8,CARMUSTINE,CARMUSTINE,Heritage Pharmaceuticals Inc. d/b/a Avet Pharmaceuticals Inc.,NDA017422
20210421,872c61e4-45ed-45ee-9fb7-0f3cc1c3170e,a1b17507-4560-490d-a388-74e7fd7eaa5e,LIDOCAINE,Ztlido,Scilex Pharmaceuticals Inc.,NDA207962
20210413,46e8f093-f967-45bc-803d-4456f0397063,499ab990-2b21-474f-aaba-d86388965f40,AMIKACIN,ARIKAYCE,Insmed Incorporated,NDA207356
20210417,f22c3672-c15f-4235-964a-3bda17de53f7,aea3358c-ff41-4490-9e6d-c7bf7b3de13f,LASMIDITAN,Reyvow,Eli Lilly and Company,NDA211280
20210427,1565c902-77fe-4187-9bb9-844143480510,4084fa74-9fd2-45ef-9d56-27bfa31d4e46,LORAZEPAM,Lorazepam,Hikma Pharmaceuticals USA Inc.,NDA018140
20210331,19e3b650-0036-41db-9955-3641388bcce8,fabe9bd8-ac23-4df1-a89a-223d5cd38914,FULVESTRANT,Fulvestrant,"Fresenius Kabi USA, LLC",NDA210326
20210427,f905a39f-4cb3-4d1e-a621-47f10f39e3ce,75711d16-2d27-476e-a312-d5af448a0e25,MIGLITOL,Glyset,Pharmacia & Upjohn Company LLC,NDA020682
20210428,1be6b985-dd41-4264-9c2f-93d52db3641e,6e70e63b-bfd5-478d-a8ee-8ba22c9efabd,LINEZOLID,Zyvox,Pharmacia & Upjohn Company LLC,NDA021132
20201009,812e1e37-1e0f-831b-6a7e-60fdc7c43e82,5e7045f7-b771-d8af-ce30-be95b2597c10,BARIUM SULFATE,Varibar Nectar,E-Z-EM Canada Inc,NDA208143
20210201,16d8b4cb-20a8-4eff-b2a0-f0af23f22848,1b49df80-be4f-47e0-a0b7-123f3e69395b,LETERMOVIR,PREVYMIS,Merck Sharp & Dohme Corp.,NDA209939
20210409,922da413-4e78-40f2-b1b0-259706245e4a,9943a961-3b50-4847-8a84-d8414ce38daa,DOBUTAMINE IN DEXTROSE,Dobutamine in Dextrose,"Hospira, Inc.",NDA020201
20200121,9895aafa-3d1a-4fab-a68c-2a1c431abdfa,ac8a0f7b-9f69-4495-abbc-3a47cd75a859,DAPAGLIFLOZIN AND METFORMIN HYDROCHLORIDE,XIGDUO XR,AstraZeneca Pharmaceuticals LP,NDA205649
20200422,14371db9-0120-4c4e-a6a8-861773ba315b,1b4121ee-a733-4456-a917-be2603477839,TAFAMIDIS MEGLUMINE,Vyndaqel,Pfizer Laboratories Div Pfizer Inc,NDA211996
20201215,06d9ddbb-ffdc-440d-a5c2-3eb994270ce1,953ef3cc-e3cb-480f-b9ea-256520fd62b8,TIAGABINE HYDROCHLORIDE,Tiagabine Hydrochloride,"Teva Pharmaceuticals USA, Inc.",NDA020646
20210330,1d9ff1e7-9cb0-45d9-92af-ad3c6b94da1c,155c7ec0-5862-404f-b1d0-f278f8a8bbda,AMPICILLIN SODIUM AND SULBACTAM SODIUM,UNASYN,Roerig,NDA050608
20200723,e90be23e-0c01-4579-bd8c-4cf9d686ccbb,e5bbb3e1-ab50-4ec7-a2b4-ce4091712e23,DEXTROSE AND POTASSIUM CHLORIDE,POTASSIUM CHLORIDE IN DEXTROSE,B. Braun Medical Inc.,NDA019699
20210414,bff3627e-b95a-57c4-e053-2a95a90ade60,be742506-8c6e-6ff2-e053-2995a90a6b21,"ARTICAINE HYDROCHLORIDE, EPINEPHRINE BITARTRATE",Articaine Hydrochloride and Epinephrine,"Midway Dental Supply, LLC",NDA022466
20201207,f0fccc1c-3539-463a-80de-284062d4dffc,6a386a07-852f-4b24-878a-1e53317e1717,ASPIRIN AND OMEPRAZOLE,Yosprala,Genus Lifesciences Inc.,NDA205103
20210501,4399aa2c-3226-4a41-9873-c6eeb862381f,12ebf783-64df-4ffa-9e84-f8fdf4d245d4,FENOFIBRATE,Antara,"Lupin Pharmaceuticals, Inc.",NDA021695
20201016,684a70c7-757e-4f86-bd03-c7d636ac9a89,37241e87-4af4-4dc3-a1aa-ea6f20d8dc40,MYCOPHENOLATE MOFETIL,CellCept,"Genentech, Inc.",NDA050722
20201118,c8fe24dc-053a-4a1b-9c12-f0d578688d5f,8326928a-2cb6-4f7f-9712-03a425a14c37,ZIPRASIDONE HYDROCHLORIDE,Geodon,Roerig,NDA020825
20210430,c1337938-3511-5756-e053-2a95a90adcf5,66fee213-e6fd-4131-949c-c2c98ee8c21f,NITROUS OXIDE,Nitrous Oxide,"AMERICAN WELDING & GAS, INC.",NDA206009
20210326,f9070ebd-b211-4799-9734-fa3e882f2ed1,7f30631a-ee3b-4cfe-866b-964df3f0a44f,VELPATASVIR AND SOFOSBUVIR,Epclusa,"Gilead Sciences, Inc.",NDA208341
20201118,75b2ec9d-9891-4da9-8aa0-868851ba6ff0,7f367927-c366-465c-a059-e2cfb337d562,ALUMINUM HYDROXIDE AND MAGNESIUM TRISILICATE,Gaviscon Regular Strength,GlaxoSmithKline Consumer Healthcare Holdings (US) LLC,NDA018685
20190614,02798523-c270-4fb1-a819-c7e94de43443,83cb7914-a683-47bb-a713-f2bc6a596bd2,ALOGLIPTIN AND METFORMIN HYDROCHLORIDE,KAZANO,"Takeda Pharmaceuticals America, Inc.",NDA203414
20201210,05c01190-093d-41b3-8fe6-4ad8d6e2aee3,aff45863-ffe1-4d4f-8acf-c7081512a6c0,"DEXTROAMPHETAMINE SULFATE, DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE SULFATE AND AMPHETAMINE ASPARTATE",Adderall XR,"Takeda Pharmaceuticals America, Inc.",NDA021303
20191219,1e73c6f1-dbdf-48e6-82ad-8c65a55efcd0,6c1f7cd4-de56-45c1-a734-5e77b4aeb6f7,LEVODOPA AND CARBIDOPA,RYTARY,Amneal Pharmaceuticals LLC,NDA203312
20190712,8d81a6bc-6ffc-7091-e053-2995a90aa153,eb6d8fee-def4-4c96-9972-695e8cea8ea8,BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE,SENSORCAINE MPF ,"Fresenius Kabi USA, LLC",NDA018304
20200303,a93d799b-a8a9-4519-9fe1-3afadde57018,0caee228-12c7-437c-9ea6-06b4e51722e1,CARBIDOPA AND LEVODOPA,SINEMET,Merck Sharp & Dohme Corp.,NDA017555
20210106,64c8886c-a0b3-4592-9857-68e068ab4699,141a7970-3f06-44ea-9ab7-aeece2c085fc,"DEXTROAMPHETAMINE SULFATE, DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE MONOHYDRATE, AND AMPHETAMINE SULFATE",MYDAYIS,"Takeda Pharmaceuticals America, Inc.",NDA022063
20190308,fff71910-9217-475a-af12-5e4ef4b11a60,16779d75-67ad-46ff-b9c8-4e464fbeeb08,AMOXICILLIN AND CLAVULANATE POTASSIUM,AUGMENTIN,Neopharma Inc,NDA050575
20191220,ff9ed6f2-d9f0-4bbb-b5f9-cb8498ff2928,b3bffd34-2e9c-4402-8140-f8400e480c16,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,Triamterene and Hydrochlorothiazide,"Aphena Pharma Solutions - Tennessee, LLC",NDA019129
